CA,openssl_acc,openssl_reason,polarssl_acc,polarssl_reason,gnutls_acc,gnutls_reason,matrix_acc,matrix_reason,cons
3825,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3826,T,None,T,None,T,None,F," parsing errors

",0
3827,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
3828,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
3829,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
383,T,None,T,None,T,None,T,None,1
3830,T,None,T,None,T,None,T,None,1
3831,T,None,T,None,T,None,T,None,1
3832,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
3833,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3834,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
3835,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
3836,F," parsing errors

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
3837,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
3838,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",0
3839,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
384,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3840,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
3841,F," parsing errors

",F," parsing errors
parsing errors

",F," parsing errors

",F," parsing errors

",1
3842,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",0
3843,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3844,T,None,T,None,T,None,F," parsing errors

",0
3845,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
3846,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",0
3847,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
violating constraints
unknown reason

",F," basic constraints

",1
3848,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
3849,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
385,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3850,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
3851,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
3852,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
3853,T,None,T,None,T,None,F," parsing errors

",0
3854,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
3855,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
3856,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
3857,T,None,T,None,T,None,F," parsing errors

",0
3858,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3859,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
386,T,None,T,None,T,None,T,None,1
3860,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
3861,T,None,F," parsing errors
parsing errors

",T,None,F," parsing errors

",0
3862,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
3863,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
3864,T,None,T,None,T,None,T,None,1
3865,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," not CA
violating constraints
unknown reason

",F," parsing errors

",1
3866,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," parsing errors

",1
3867,T,None,T,None,T,None,T,None,1
3868,T,None,T,None,T,None,F," parsing errors

",0
3869,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",0
387,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3870,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," not CA
violating constraints
unknown reason

",F," parsing errors

",1
3871,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
3872,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
3873,T,None,F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",0
3874,T,None,T,None,T,None,F," xtension (KEY_USAGE)

",0
3875,F," unexpected reason

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
3876,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3877,T,None,F," parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
3878,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
3879,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
388,T,None,T,None,T,None,T,None,1
3880,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
3881,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
3882,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," Auth Key / Subject Key Match

",1
3883,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
3884,T,None,F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
3885,F," 18 at 0 depth lookup:self signed certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
3886,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3887,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
3888,T,None,F," parsing errors
parsing errors

",T,None,F," parsing errors

",0
3889,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
389,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
3890,T,None,T,None,T,None,T,None,1
3891,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3892,T,None,T,None,T,None,F," parsing errors

",0
3893,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3894,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," not CA
violating constraints
unknown reason

",F," parsing errors

",1
3895,F," unexpected reason

",F," parsing errors

",T,None,F," parsing errors

",0
3896,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
3897,T,None,F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",0
3898,T,None,T,None,T,None,F," parsing errors

",0
3899,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
39,T,None,T,None,T,None,T,None,1
390,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
3900,T,None,T,None,T,None,F," parsing errors

",0
3901,T,None,F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
3902,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
3903,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
3904,T,None,T,None,T,None,T,None,1
3905,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
3906,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
3907,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
3908,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
3909,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," Auth Key / Subject Key Match

",1
391,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
3910,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
3911,T,None,T,None,T,None,T,None,1
3912,T,None,F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
3913,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3914,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
3915,T,None,F," parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
3916,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
3917,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
3918,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
3919,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
392,F," unexpected reason

",F," parsing errors

",T,None,F," parsing errors

",0
3920,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
3921,T,None,F," parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
3922,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3923,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
3924,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
3925,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
3926,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
3927,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
3928,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3929,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," Auth Key / Subject Key Match

",1
393,T,None,T,None,T,None,T,None,1
3930,T,None,F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",0
3931,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
3932,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
violating constraints
unknown reason

",F," parsing errors

",1
3933,F," unexpected reason

",T,None,T,None,F," parsing errors

",0
3934,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
3935,T,None,T,None,T,None,F," parsing errors

",0
3936,T,None,T,None,T,None,F," parsing errors

",0
3937,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",0
3938,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
3939,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," not CA
violating constraints
unknown reason

",F," basic constraints

",1
394,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
3940,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
3941,T,None,T,None,T,None,T,None,1
3942,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
3943,T,None,T,None,T,None,F," parsing errors

",0
3944,T,None,F," parsing errors
parsing errors

",T,None,F," parsing errors

",0
3945,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
3946,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3947,F," unexpected reason

",F," parsing errors

",F," not CA
violating constraints
unknown reason

",F," parsing errors

",1
3948,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
3949,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
395,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
3950,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
3951,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
3952,T,None,F," parsing errors
parsing errors

",T,None,F," parsing errors

",0
3953,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
3954,T,None,T,None,T,None,T,None,1
3955,T,None,T,None,T,None,F," parsing errors

",0
3956,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
3957,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3958,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
3959,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
396,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3960,T,None,T,None,T,None,T,None,1
3961,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
3962,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3963,T,None,T,None,T,None,T,None,1
3964,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," Auth Key / Subject Key Match

",1
3965,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
3966,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3967,T,None,T,None,T,None,F," parsing errors

",0
3968,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
3969,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
397,T,None,T,None,T,None,T,None,1
3970,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
3971,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
3972,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
3973,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
3974,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors
parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3975,T,None,T,None,T,None,F," parsing errors

",0
3976,T,None,T,None,T,None,F," parsing errors

",0
3977,F," 18 at 0 depth lookup:self signed certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3978,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
3979,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
398,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
3980,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
3981,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
3982,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
3983,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
3984,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
3985,T,None,T,None,T,None,T,None,1
3986,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3987,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
3988,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
3989,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
399,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3990,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3991,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3992,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
3993,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
3994,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
3995,T,None,T,None,T,None,F," parsing errors

",0
3996,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
violating constraints
unknown reason

",F," Auth Key / Subject Key Match

",1
3997,F," unexpected reason

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
3998,T,None,T,None,T,None,F," parsing errors

",0
3999,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors
parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
4,T,None,T,None,T,None,T,None,1
40,T,None,T,None,T,None,T,None,1
400,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
4000,T,None,F," parsing errors
parsing errors

",T,None,T,None,0
4001,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
4002,T,None,T,None,T,None,T,None,1
4003,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",0
4004,F," parsing errors

",F," parsing errors
parsing errors

",F," parsing errors

",F," parsing errors

",1
4005,T,None,T,None,T,None,F," parsing errors

",0
4006,T,None,T,None,T,None,T,None,1
4007,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
4008,F," unexpected reason

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
4009,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",0
401,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
4010,T,None,T,None,T,None,F," parsing errors

",0
4011,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
4012,F," unexpected reason

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
4013,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
4014,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
4015,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors
parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
4016,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
4017,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
4018,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
4019,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
402,T,None,T,None,T,None,T,None,1
4020,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
4021,T,None,T,None,T,None,F," parsing errors

",0
4022,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
4023,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
4024,T,None,T,None,T,None,T,None,1
4025,T,None,F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",0
4026,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
4027,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
4028,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
4029,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
403,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
4030,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
4031,T,None,F," parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
4032,T,None,T,None,T,None,F," parsing errors

",0
4033,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
4034,F," unexpected reason

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
4035,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
4036,F," unexpected reason

",T,None,F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",0
4037,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
4038,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
4039,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
404,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
4040,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
4041,T,None,F," parsing errors
parsing errors

",T,None,F," parsing errors

",0
4042,T,None,F," parsing errors
parsing errors

",T,None,F," parsing errors

",0
4043,T,None,T,None,T,None,F," parsing errors

",0
4044,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
4045,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
4046,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
4047,T,None,F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
4048,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
4049,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
405,F," 18 at 0 depth lookup:self signed certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
4050,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
4051,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
4052,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",0
4053,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," not CA
violating constraints
unknown reason

",F," basic constraints

",1
4054,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
4055,T,None,F," parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
4056,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
4057,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
4058,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
4059,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
406,T,None,T,None,T,None,F," parsing errors

",0
4060,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," Auth Key / Subject Key Match

",1
4061,T,None,T,None,T,None,F," parsing errors

",0
4062,F," 18 at 0 depth lookup:self signed certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
4063,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
4064,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
4065,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
4066,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
4067,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
4068,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
4069,T,None,T,None,T,None,T,None,1
407,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
4070,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
4071,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
4072,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
4073,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
4074,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
