CA,openssl_acc,openssl_reason,polarssl_acc,polarssl_reason,gnutls_acc,gnutls_reason,matrix_acc,matrix_reason,cons
3542,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3543,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3544,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3545,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3546,T,None,T,None,T,None,F," parsing errors

",0
3547,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3549,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
355,T,None,T,None,T,None,F," parsing errors

",0
3550,T,None,F," parsing errors

",T,None,F," parsing errors

",0
3552,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
3553,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3555,T,None,T,None,T,None,F," parsing errors

",0
3556,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3557,T,None,T,None,T,None,F," parsing errors

",0
3558,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
356,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3560,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3561,T,None,T,None,T,None,F," parsing errors

",0
3562,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3565,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3569,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
357,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3570,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3574,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3576,T,None,T,None,T,None,F," parsing errors

",0
3577,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3578,T,None,T,None,T,None,F," parsing errors

",0
3579,T,None,T,None,T,None,F," parsing errors

",0
358,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3580,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3581,T,None,T,None,T,None,F," xtension (KEY_USAGE)

",0
3582,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3587,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3588,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
359,T,None,T,None,T,None,F," parsing errors

",0
3595,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3596,T,None,T,None,T,None,F," xtension (KEY_USAGE)

",0
3597,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3598,T,None,T,None,T,None,F," parsing errors

",0
36,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
360,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3601,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3602,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3604,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3605,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3606,T,None,T,None,T,None,F," parsing errors

",0
3607,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
361,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," parsing errors

",1
3610,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3613,T,None,F," parsing errors

",T,None,T,None,0
3614,F," unexpected reason

",F," parsing errors

",T,None,F," parsing errors

",0
3615,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3616,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3619,T,None,T,None,T,None,F," xtension (KEY_USAGE)

",0
362,T,None,F," parsing errors

",T,None,T,None,0
3620,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3622,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3623,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3624,T,None,T,None,T,None,F," parsing errors

",0
3626,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3627,T,None,T,None,T,None,F," parsing errors

",0
3628,T,None,T,None,T,None,F," parsing errors

",0
3630,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3631,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3632,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3634,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3635,T,None,T,None,T,None,F," parsing errors

",0
3636,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3637,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3638,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
364,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3640,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3641,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3643,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3644,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3645,F," unexpected reason

",F," parsing errors

",T,None,T,None,0
3646,T,None,T,None,T,None,F," parsing errors

",0
3647,T,None,T,None,T,None,F," parsing errors

",0
3649,T,None,F," parsing errors

",T,None,T,None,0
365,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3650,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3651,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3652,T,None,T,None,T,None,F," parsing errors

",0
3655,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3656,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3657,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3658,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3659,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," parsing errors

",1
366,F," unexpected reason

",F," parsing errors

",T,None,F," parsing errors

",0
3660,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3661,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3662,T,None,T,None,T,None,F," parsing errors

",0
3664,T,None,T,None,T,None,F," parsing errors

",0
3665,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3667,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
367,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3670,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3671,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3673,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3674,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3676,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3677,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3678,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3679,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3680,T,None,T,None,T,None,F," xtension (KEY_USAGE)

",0
3681,F," unexpected reason

",F," parsing errors

",T,None,T,None,0
3682,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3684,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
3686,T,None,F," parsing errors

",T,None,F," parsing errors

",0
3688,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3689,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
369,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3690,T,None,T,None,T,None,F," parsing errors

",0
3691,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3692,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3693,T,None,T,None,T,None,F," parsing errors

",0
3694,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3695,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3697,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3698,T,None,F," parsing errors

",T,None,T,None,0
37,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
370,T,None,F," parsing errors

",T,None,F," parsing errors

",0
3700,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3701,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3702,F," unexpected reason

",F," parsing errors

",T,None,T,None,0
3704,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3705,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3706,F," unexpected reason

",F," parsing errors

",T,None,T,None,0
3707,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3709,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",T,None,0
371,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3710,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3712,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3713,T,None,T,None,T,None,F," parsing errors

",0
3717,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3718,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
3719,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
372,T,None,T,None,T,None,F," parsing errors

",0
3720,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3722,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3726,T,None,T,None,T,None,F," parsing errors

",0
3728,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3729,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
373,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3730,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3731,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3732,T,None,F," parsing errors

",T,None,T,None,0
3733,T,None,F," parsing errors

",T,None,T,None,0
3734,T,None,F," parsing errors

",T,None,F," parsing errors

",0
3735,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3737,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3738,T,None,T,None,T,None,F," parsing errors

",0
3739,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3740,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3744,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3746,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3747,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3749,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
375,T,None,T,None,T,None,F," parsing errors

",0
3750,T,None,T,None,T,None,F," parsing errors

",0
3751,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3752,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
3753,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3754,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3755,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3756,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3757,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3758,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3759,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
376,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3760,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3762,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3765,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3768,T,None,T,None,T,None,F," parsing errors

",0
3769,T,None,F," parsing errors

",T,None,T,None,0
377,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3771,T,None,T,None,T,None,F," parsing errors

",0
3772,T,None,F," parsing errors

",T,None,T,None,0
3773,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3774,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3776,T,None,T,None,T,None,F," parsing errors

",0
3778,T,None,F," parsing errors

",T,None,T,None,0
3779,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
378,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3780,T,None,T,None,T,None,F," parsing errors

",0
3781,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3782,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3783,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3784,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3787,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3788,T,None,T,None,T,None,F," parsing errors

",0
379,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3791,F," unexpected reason

",F," parsing errors

",T,None,F," parsing errors

",0
3795,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3796,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3797,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3798,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3799,T,None,T,None,T,None,F," parsing errors

",0
38,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
380,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
3800,F," unexpected reason

",F," parsing errors

",T,None,T,None,0
3801,T,None,F," parsing errors

",T,None,T,None,0
3802,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3803,T,None,T,None,T,None,F," parsing errors

",0
3805,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3806,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3807,T,None,T,None,T,None,F," xtension (KEY_USAGE)

",0
3808,T,None,T,None,T,None,F," parsing errors

",0
3809,F," unexpected reason

",F," parsing errors

",T,None,F," parsing errors

",0
3810,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3812,T,None,T,None,T,None,F," parsing errors

",0
3813,T,None,F," parsing errors

",T,None,F," parsing errors

",0
3815,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3817,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3819,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3820,T,None,T,None,T,None,F," parsing errors

",0
3821,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3823,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3826,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3827,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3829,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
3831,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," parsing errors

",1
3832,F," unexpected reason

",F," parsing errors

",T,None,F," parsing errors

",0
3833,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3834,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3835,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3836,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3838,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
384,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3841,T,None,F," parsing errors

",T,None,T,None,0
3842,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3843,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3845,T,None,T,None,T,None,F," parsing errors

",0
3846,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
3848,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3849,T,None,T,None,T,None,F," parsing errors

",0
3850,T,None,F," parsing errors

",T,None,T,None,0
3851,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3852,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3853,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3854,T,None,T,None,T,None,F," parsing errors

",0
3855,T,None,T,None,T,None,F," parsing errors

",0
3856,F," unexpected reason

",F," parsing errors

",T,None,T,None,0
3858,F," unexpected reason

",F," parsing errors

",T,None,T,None,0
3859,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
386,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3860,T,None,F," parsing errors

",T,None,T,None,0
3861,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3862,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3863,T,None,T,None,T,None,F," parsing errors

",0
3864,T,None,T,None,T,None,F," parsing errors

",0
3865,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3866,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3867,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3868,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
387,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3870,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3872,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3876,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3877,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3878,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3879,T,None,T,None,T,None,F," parsing errors

",0
388,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3880,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3881,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3882,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3883,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3884,T,None,T,None,T,None,F," parsing errors

",0
3885,F," unexpected reason

",F," parsing errors

",T,None,F," parsing errors

",0
3886,T,None,T,None,T,None,F," xtension (KEY_USAGE)

",0
3887,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3889,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3890,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3892,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3896,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3897,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3898,T,None,T,None,T,None,F," parsing errors

",0
3899,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
39,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
390,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3902,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3903,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3905,T,None,F," parsing errors

",T,None,F," parsing errors

",0
3906,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3907,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3908,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3909,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3910,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
3911,T,None,T,None,T,None,F," parsing errors

",0
3912,T,None,T,None,T,None,F," xtension (KEY_USAGE)

",0
3914,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3915,F," unexpected reason

",F," parsing errors

",T,None,F," parsing errors

",0
3916,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3917,T,None,T,None,T,None,F," parsing errors

",0
3918,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3919,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
392,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3922,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3926,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3927,T,None,T,None,T,None,F," parsing errors

",0
3929,T,None,T,None,T,None,F," xtension (KEY_USAGE)

",0
3932,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3934,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3935,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3936,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3937,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3939,T,None,T,None,T,None,F," parsing errors

",0
394,T,None,T,None,T,None,F," parsing errors

",0
3941,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3942,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3944,T,None,T,None,T,None,F," parsing errors

",0
3948,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3949,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
395,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3950,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
3951,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
3953,T,None,T,None,T,None,F," xtension (KEY_USAGE)

",0
3954,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
3956,T,None,T,None,T,None,F," parsing errors

",0
3957,T,None,T,None,T,None,F," parsing errors

",0
